,Reaction,Original Flux,Tissue-specific Flux,Difference
8590,GGH_10FTHF5GLUe,0.0,0.0,0.0
8591,GGH_10FTHF5GLUl,0.0,0.0,0.0
8592,GGH_10FTHF6GLUe,0.0,0.0,0.0
8593,GGH_10FTHF6GLUl,0.0,0.0,0.0
8594,GGH_10FTHF7GLUe,0.0,0.0,0.0
8595,GGH_5DHFe,0.0,0.0,0.0
8596,GGH_5DHFl,0.0,0.0,0.0
8597,GGH_5THFe,0.0,0.0,0.0
8598,GGH_6DHFe,0.0,0.0,0.0
8599,GGH_6THFe,0.0,0.0,0.0
8600,GGH_6THFl,0.0,0.0,0.0
8601,GGH_7DHFe,0.0,0.0,0.0
8602,GGH_7DHFl,0.0,0.0,0.0
8603,GGH_7THFl,0.0,0.0,0.0
8604,GGNG,0.0,2.628509364367851,-2.628509364367851
8605,GGT_L,0.0,0.0,0.0
8606,GGT5r,0.0,0.0,0.0
8607,GGT6,0.0,0.0,0.0
8608,GHMT3,0.0,0.0,0.0
8609,GLACO,0.0,0.0,0.0
8610,GLACter,0.0,0.0,0.0
8611,GLBRAN,0.0,2.628509364367851,-2.628509364367851
8612,GLCAASE1ly,0.0,0.0,0.0
8613,GLCAASE5ly,0.0,0.0,0.0
8614,GLCAE1g,0.0,0.0,0.0
8615,GLCAE2g,0.0,0.0,0.0
8616,GLCAT2g,0.0,0.0,0.0
8617,GLCAT3g,0.0,0.0,0.0
8618,GLCAT9g,0.0,0.0,0.0
8619,GLCATg,0.0,0.0,0.0
8620,GLCMter,0.0,0.0,0.0
8621,GLCNACASE1ly,0.0,0.0,0.0
8622,GLCNACASE2ly,0.0,0.0,0.0
8623,GLCNACASE3ly,0.0,0.0,0.0
8624,GLCNACASE4ly,0.0,0.0,0.0
8625,GLCNACT1g,0.0,0.0,0.0
8626,GLCNACT3g,0.0,0.0,0.0
8627,GLCNACT4g,0.0,0.0,0.0
8628,GLCt1,28.913603008046866,1000.0,-971.0863969919532
8629,GLCt2_2,0.0,-1000.0,1000.0
8630,GLCtg,0.0,0.0,0.0
8631,GLCURter,0.0,0.0,0.0
8632,GLCURtly,0.0,0.0,0.0
8633,GLDBRAN,0.0,0.0,0.0
8634,GLNLASEer,0.0,0.0,0.0
8635,GLNSERNaEx,0.0,0.0,0.0
8636,GLNTHRNaEx,0.0,0.0,0.0
8637,GLNtN1,0.0,-218.50716828695903,218.50716828695903
8638,GLU5Km,0.0,0.0,0.0
8639,GLUCYS,0.0,0.0,0.0
8640,GLUDC,0.0,0.0,0.0
8641,GDHm,0.0,521.9821216553364,-521.9821216553364
8642,GLUDym,474.27854454203225,0.0,474.27854454203225
8643,GluForTx,0.0,0.0,0.0
8644,GLUNm,0.0,61.2839976504465,-61.2839976504465
8645,GLUt2m,781.4185806107789,569.6904473704309,211.72813324034803
8646,GLUt7l,0.0,0.0,0.0
8647,GLUTCOADHm,0.0,0.0,0.0
8648,GLUtr,0.0,0.0,0.0
8649,GLUVESSEC,0.0,0.0,0.0
8650,GLXtm,0.0,0.0,0.0
8651,GLYATm,0.0,0.0,0.0
8652,GLYBtm,0.0,0.0,0.0
8653,GLYC3Ptm,0.0,0.0,0.0
8654,GLYCLTDy,0.0,0.0,0.0
8655,GLYCtm,0.0,0.0,0.0
8656,GLYCTO1p,0.0,0.0,0.0
8657,GLYKm,0.0,0.0,0.0
8658,GLYOXm,0.0,1000.0000000000001,-1000.0000000000001
8659,GLYtp,96.61229611041499,303.16623950984643,-206.55394339943143
8660,GP1CALPHAte,0.0,0.0,0.0
8661,GP1Cte,0.0,0.0,0.0
8662,GP1Ctg,0.0,0.0,0.0
8663,GPIAT,0.0,0.0,0.0
8664,GPIMTer_U,0.0,0.0,0.0
8665,GQ1BALPHAtg,0.0,0.0,0.0
8666,GQ1Bte,0.0,0.0,0.0
8667,GRTTx,0.0,0.0,0.0
8668,GSNt,0.0,0.0,0.0
8669,GSNt4,0.0,0.0,0.0
8670,GSNtl,0.0,0.0,0.0
8671,GTHOr,0.0,0.0,0.0
8672,GTHPe,-6.893615258108559e-14,1.0932240515407269e-13,-1.7825855773515827e-13
8673,GTHRDt,0.0,0.0,0.0
8674,GTHRDtr,0.0,0.0,0.0
8675,GTMLTe,0.0,0.0,0.0
8676,GUACYC,0.0,0.0,0.0
8677,H2ETer,0.0,0.0,0.0
8678,H2MTer_U,0.0,0.0,0.0
8679,H2O2tly,471.08639699195334,471.0863969919537,-3.410605131648481e-13
8680,H2O2tn,0.0,-57.94369126086139,57.94369126086139
8681,H2O2tp,0.0,0.0,0.0
8682,H2Otly,1000.0,1000.0,0.0
8683,H2Otm,-1000.0,-1000.0,0.0
8684,H2Otn,1000.0,1000.0,0.0
8685,H2Otp,-779.171894604769,-1000.0,220.82810539523098
8686,H3ETer,0.0,0.0,0.0
8687,H5MTer_U,0.0,0.0,0.0
8688,H6_ET2er,0.0,0.0,0.0
8689,H6_ETer,0.0,0.0,0.0
8690,H6MTer_U,0.0,0.0,0.0
8691,H7_ETer,0.0,0.0,0.0
8692,H7MTer_U,0.0,0.0,0.0
8693,H7_TAer,0.0,0.0,0.0
8694,H8TAer,0.0,0.0,0.0
8695,HACD1m,0.0,0.0,0.0
8696,HAS2,0.0,0.0,0.0
8697,HDCAter,0.0,0.0,0.0
8698,HDCEAt,0.0,0.0,0.0
8699,HEX10,0.0,0.0,0.0
8700,HEXCCOAtx,0.0,0.0,0.0
8701,HGNTOR,0.0,0.0,0.0
8702,HIBDm,0.0,0.0,0.0
8703,HISTASE,0.0,0.0,0.0
8704,HISTAtu,0.0,0.0,0.0
8705,HIStiDF,0.0,0.0,0.0
8706,HIStN1,0.0,0.0,0.0
8707,HKYNH,0.0,0.0,0.0
8708,HMGCOAS,-43.4964450020911,-73.95682955453748,30.460384552446378
8709,HOXG,0.0,0.0,0.0
8710,HPDCACRNt,0.0,0.0,0.0
8711,HPDCAt,0.0,0.0,0.0
8712,HPYRDC,0.0,0.0,0.0
8713,HPYRRy,0.0,0.0,0.0
8714,HRETNtn,0.0,0.0,0.0
8715,HS1ly,0.0,0.0,0.0
8716,HS3ly,0.0,0.0,0.0
8717,HS4ly,0.0,0.0,0.0
8718,HSAT1ly,0.0,0.0,0.0
8719,HSAT4ly,0.0,0.0,0.0
8720,HSD11B2r,0.0,0.0,0.0
8721,HSD17B1,0.0,0.0,0.0
8722,HSPGtly,0.0,0.0,0.0
8723,Htg,8.26143437336845,0.0,8.26143437336845
8724,Htr,1000.0,1000.0,0.0
8725,HYPOE,0.0,0.0,0.0
8726,ICDHxm,0.0,0.0,0.0
8727,ICDHym,-999.9999999999998,-207.22413222475558,-792.7758677752443
8728,IDOAASE1ly,0.0,0.0,0.0
8729,IDOAASE2ly,0.0,0.0,0.0
8730,ILEtec,0.0,0.0,0.0
8731,INSt4,1000.0,0.0,1000.0
8732,IPDDIx,0.0,0.0,0.0
8733,ITCOAL1m,-619.227688911307,0.0,-619.227688911307
8734,KDNH,0.0,0.0,0.0
8735,KHK3,0.0,0.0,0.0
8736,KSII_CORE2t,0.0,0.0,0.0
8737,KSII_CORE4tly,0.0,0.0,0.0
8738,Kt3g,0.0,0.0,0.0
8739,KYN,0.0,0.0,0.0
8740,KYNAKGAT,0.0,0.0,0.0
8741,LCADm,0.0,0.0,0.0
8742,LCAT1e,0.0,0.0,0.0
8743,LDH_Lm,0.0,0.0,0.0
8744,LEUKTRD4tr,0.0,0.0,0.0
8745,LEUt4,0.0,0.0,0.0
8746,LEUt5m,-243.45776141713284,-1000.0,756.5422385828672
8747,LEUtec,0.0,0.0,0.0
8748,LFORKYNHYD,0.0,0.0,0.0
8749,LGNCt,0.0,0.0,0.0
8750,LINKDEG4ly,0.0,0.0,0.0
8751,L_LACDcm,0.0,0.0,0.0
8752,L_LACtm,0.0,0.0,0.0
8753,LNELDCCPT1,0.0,0.0,0.0
8754,LNELDCCPT2,0.0,0.0,0.0
8755,LNELDCCRNt,0.0,0.0,0.0
8756,LNELDCt,0.0,0.0,0.0
8757,LNLNCACPT1,0.0,0.0,0.0
8758,LNLNCACPT2,0.0,0.0,0.0
8759,LNLNCACRNt,0.0,0.0,0.0
8760,LNLNCGCPT1,0.0,0.0,0.0
8761,LNS14DM,0.0,0.0,0.0
8762,LNSTLSr,0.0,0.0,0.0
8763,LPCHOLt,0.0,0.0,0.0
8764,LPCOXp,0.0,0.0,0.0
8765,LPS,0.0,0.0,0.0
8766,LPS2e,0.0,0.0,0.0
8767,LPS3,0.0,28.91360300804612,-28.91360300804612
8768,LRAT,0.0,0.0,0.0
8769,LSTO2r,0.0,0.0,0.0
8770,LTA4H,0.0,0.0,0.0
8771,LTD4DP,0.0,0.0,0.0
8772,LYSOXp,0.0,0.0,0.0
8773,LYSt5r,0.0,0.0,0.0
8774,LYStip,0.0,0.0,0.0
8775,MACOXO,0.0,0.0,0.0
8776,MAGt,-28.91360300804671,0.0,-28.91360300804671
8777,MALSO3tm,498.6397141637867,1000.0,-501.3602858362133
8778,MALSO4tm,0.0,0.0,0.0
8779,MALTSULtm,0.0,0.0,0.0
8780,MAOLNOR,0.0,0.0,0.0
8781,MAOX,0.0,0.0,0.0
8782,MCCCrm,0.0,0.0,0.0
8783,MCD,0.0,0.0,0.0
8784,MCDm,0.0,0.0,0.0
8785,MCITS,0.0,0.0,0.0
8786,MDHm,498.6397141637869,999.9999999999999,-501.360285836213
8787,ME2,0.0,0.0,0.0
8788,MEOHtly,0.0,0.0,0.0
8789,MEPIVESSte_cho,0.0,0.0,0.0
8790,MERCPLACCYSt,533.2623980978389,458.0440850041155,75.21831309372334
8791,METLEUex,0.0,0.0,0.0
8792,METt4,0.0,0.0,0.0
8793,MEVK1x,0.0,0.0,0.0
8794,MGCHrm,0.0,0.0,0.0
8795,MGSA,0.0,0.0,0.0
8796,MI13PP,0.0,0.0,0.0
8797,MI14P4P,0.0,0.0,0.0
8798,MI14Ptn,-966.9556798052689,-966.9556798052695,5.684341886080801e-13
8799,MI1PS,1000.0,1000.0,0.0
8800,MI34PP,0.0,0.0,0.0
8801,MINOHPtn,0.0,0.0,0.0
8802,MLTG1,0.0,0.0,0.0
8803,MLTG1e,0.0,0.0,0.0
8804,MLTG1ly,0.0,0.0,0.0
8805,MMSAD3m,0.0,0.0,0.0
8806,MTAP,0.0,0.0,0.0
8807,MTHFDm,0.0,0.0,0.0
8808,MTHGXLt,0.0,0.0,0.0
8809,N2M2NMASNtly,0.0,0.0,0.0
8810,N4Tg,0.0,0.0,0.0
8811,NACASPtm,0.0,0.0,0.0
8812,NACHEX11ly,0.0,0.0,0.0
8813,NACHEX12ly,0.0,0.0,0.0
8814,NACHEX14ly,0.0,0.0,0.0
8815,NACHEX15ly,0.0,0.0,0.0
8816,NACHEX18ly,0.0,0.0,0.0
8817,NACHEX19ly,0.0,0.0,0.0
8818,NACHEX21ly,0.0,0.0,0.0
8819,NACHEX22ly,0.0,0.0,0.0
8820,NACHEX23ly,0.0,0.0,0.0
8821,NACHEX24ly,0.0,0.0,0.0
8822,NACHEX2ly,0.0,0.0,0.0
8823,NACHEX4ly,0.0,0.0,0.0
8824,NACHEXA14ly,0.0,0.0,0.0
8825,NACHEXA16ly,0.0,0.0,0.0
8826,NACHEXA17ly,0.0,0.0,0.0
8827,NACHEXA19ly,0.0,0.0,0.0
8828,NACHEXA1ly,0.0,0.0,0.0
8829,NACHEXA22ly,0.0,0.0,0.0
8830,NACHEXA6ly,0.0,0.0,0.0
8831,NACHEXA8ly,0.0,0.0,0.0
8832,NADHtpu,0.0,0.0,0.0
8833,NADPHtxu,-2.1755559081319235e-12,2.4324020429744814e-13,-2.4187961124293717e-12
8834,NADPN,0.0,0.0,0.0
8835,NADPNe,0.0,0.0,0.0
8836,NAGA2ly,0.0,0.0,0.0
8837,NAGAly,0.0,0.0,0.0
8838,NAGLCAly,0.0,0.0,0.0
8839,NAHCO3_HCLt,1000.0,0.0,1000.0
8840,NaKt_1,0.0,0.0,0.0
8841,NAt,0.0,0.0,0.0
8842,NAt5,0.0,0.0,0.0
8843,NAtx,0.0,0.0,0.0
8844,NCAMUP,0.0,0.0,0.0
8845,NCKt,0.0,0.0,0.0
8846,NCNt,0.0,0.0,0.0
8847,NDP10ex,0.0,0.0,0.0
8848,NDP3ex,0.0,0.0,0.0
8849,NDP6,0.0,0.0,0.0
8850,NDP7er,0.0,0.0,0.0
8851,NDP7ex,0.0,0.0,0.0
8852,NDPK10,-1000.0000000000001,-1000.0000000000001,0.0
8853,NDPK10n,1000.0,1000.0,0.0
8854,NDPK1m,0.0,0.0,0.0
8855,NDPK1n,0.0,0.0,0.0
8856,NDPK2n,971.086396991953,0.0,971.086396991953
8857,NDPK3n,0.0,0.0,0.0
8858,NDPK5m,0.0,0.0,0.0
8859,NDPK5n,0.0,0.0,0.0
8860,NDPK6n,-1000.0,-1000.0,0.0
8861,NDPK8m,0.0,0.0,0.0
8862,NDPK8n,0.0,0.0,0.0
8863,NH4t3r,288.7758402481448,0.0,288.7758402481448
8864,NKCCt,0.0,0.0,0.0
8865,NMNATm,0.0,0.0,0.0
8866,NMNATn,-1.886034063119898e-13,5.658102189359693e-13,-7.544136252479592e-13
8867,NMNAT,-999.9999999999995,-1000.0000000000003,7.958078640513122e-13
8868,NMNS,0.0,0.0,0.0
8869,NMNtn,-1.886034063119898e-13,5.658102189359694e-13,-7.544136252479592e-13
8870,NNATn,0.0,0.0,0.0
8871,NNMT,0.0,0.0,0.0
8872,NORANMT,0.0,0.0,0.0
8873,NOS1,0.0,0.0,0.0
8874,NOt,0.0,0.0,0.0
8875,NP1,0.0,0.0,0.0
8876,NPTHLte,0.0,0.0,0.0
8877,NRPPHRSFt,0.0,0.0,0.0
8878,NRPPHRt4_2_r,0.0,0.0,0.0
8879,NRPPHRtu,0.0,0.0,0.0
8880,NRPPHRVESSEC_1,0.0,0.0,0.0
8881,NTD2e,0.0,0.0,0.0
8882,NTD4l,0.0,0.0,0.0
8883,NTD5l,0.0,0.0,0.0
8884,NTD7l,0.0,0.0,0.0
8885,NTP3e,0.0,0.0,0.0
8886,NTPP10,0.0,0.0,0.0
8887,NTPP9,28.913603008047364,0.0,28.913603008047364
8888,O2St,-1000.0,-999.9999999999997,-3.410605131648481e-13
8889,O2Stx,0.0,0.0,0.0
8890,O2tm,749.9999999999997,923.5671889181863,-173.56718891818662
8891,O2tp,-451.6938519447931,306.0780064320094,-757.7718583768025
8892,OAGD3te,0.0,0.0,0.0
8893,OAGD3tg,0.0,0.0,0.0
8894,OAGT3te,0.0,0.0,0.0
8895,OAGT3tg,0.0,0.0,0.0
8896,OCDCAt,0.0,75.43121424030515,-75.43121424030515
8897,OCDCEAt,65.24466750313674,0.0,65.24466750313674
8898,OCOAT1m,0.0,0.0,0.0
8899,OCTAt,0.0,0.0,0.0
8900,ODECOAtx,0.0,0.0,0.0
8901,OIVD1m,0.0,0.0,0.0
8902,OIVD3m,0.0,0.0,0.0
8903,ONPTHLte,0.0,0.0,0.0
8904,OPAH,0.0,0.0,0.0
8905,ORETNF2,0.0,0.0,0.0
8906,ORETNtn,0.0,0.0,0.0
8907,ORETNtn2,0.0,0.0,0.0
8908,ORNt3m,0.0,-576.2496872038778,576.2496872038778
8909,ORNTArm,255.68436485507897,576.2496872038778,-320.5653223487988
8910,ORPT,456.70125665130314,456.70125665130564,-2.5011104298755527e-12
8911,OXAHCOtex,0.0,630.7458488866484,-630.7458488866484
8912,P45011A1m,0.0,0.0,0.0
8913,P45017A1r,0.0,0.0,0.0
8914,P45019A2r,0.0,0.0,0.0
8915,P4501B1r,0.0,0.0,0.0
8916,P45021A2r,0.0,0.0,0.0
8917,P45027A12m,0.0,86.65165202689411,-86.65165202689411
8918,P45027A16m,0.0,0.0,0.0
8919,P45027A1m,0.0,0.0,0.0
8920,P4502C19,0.0,0.0,0.0
8921,P4502C9,0.0,0.0,0.0
8922,P4502C93,0.0,0.0,0.0
8923,P4502C94,0.0,0.0,0.0
8924,P4502F1,0.0,0.0,0.0
8925,P45039A1r,0.0,0.0,0.0
8926,P4503A43r,0.0,0.0,0.0
8927,P4503A5,0.0,0.0,0.0
8928,P4503A7r,0.0,0.0,0.0
8929,P4504B1r,0.0,0.0,0.0
8930,P4504F121r,0.0,0.0,0.0
8931,P4508B13r,0.0,0.0,0.0
8932,P450SCC1m,0.0,0.0,0.0
8933,P5CDm,0.0,0.0,0.0
8934,P5CRxm,0.0,0.0,0.0
8935,PA_HStg,-8.26143437336845,0.0,-8.26143437336845
8936,PA_HStn,0.0,0.0,0.0
8937,PACCOAL,0.0,0.0,0.0
8938,PAFH,0.0,0.0,0.0
8939,PAFHe,0.0,0.0,0.0
8940,PAFS,0.0,0.0,0.0
8941,PAIL4P_HStn,0.0,0.0,0.0
8942,PAN4PP,0.0,0.0,0.0
8943,PCHOL_HStg,8.26143437336845,0.0,8.26143437336845
8944,PCHOLPm_hs,0.0,0.0,0.0
8945,PCLAD,0.0,0.0,0.0
8946,PCm,0.0,0.0,0.0
8947,PCt,0.0,0.0,0.0
8948,PI3P3Pn,0.0,0.0,0.0
8949,GCPNn,0.0,0.0,0.0
8950,PDX5POi,0.0,0.0,0.0
8951,PE_HSter,45.80837074160569,960.7592497005571,-914.9508789589514
8952,PE_HStm,0.0,0.0,0.0
8953,PEAMNO,0.0,0.0,0.0
8954,PEFLIPm,0.0,0.0,0.0
8955,PEPCKm,1000.0,1000.0,0.0
8956,PEt,1000.0,1000.0,0.0
8957,PETOHMm_hs,0.0,0.0,0.0
8958,PETOHMr_hs,45.80837074160569,960.7592497005571,-914.9508789589514
8959,PFK26,0.0,0.0,0.0
8960,PGDIr,0.0,0.0,0.0
8961,PGESr,0.0,0.0,0.0
8962,PGISr,0.0,-700.3997940505303,700.3997940505303
8963,PGS,0.0,0.0,0.0
8964,PGSr,0.0,0.0,0.0
8965,PHACCOAGLNAC,0.0,0.0,0.0
8966,PHCDm,0.0,0.0,0.0
8967,PHEtec,0.0,0.0,0.0
8968,PI345P3P,0.0,0.0,0.0
8969,PI345P3Pn,0.0,0.0,0.0
8970,PI345P5Pn,0.0,0.0,0.0
8971,PI3P5K,0.0,0.0,0.0
8972,PI45P3Kn,0.0,0.0,0.0
8973,PI45P4P,0.0,0.0,0.0
8974,PI45P5Pn,966.9556798052689,0.0,966.9556798052689
8975,PI45PLC,16.5221600973654,16.522160097365326,7.460698725481052e-14
8976,PI4P3K,0.0,0.0,0.0
8977,PI4P5K,0.0,0.0,0.0
8978,PI4P5Kn,0.0,0.0,0.0
8979,PI4PP,0.0,0.0,0.0
8980,PI5P3K,0.0,0.0,0.0
8981,PI5P4K,0.0,0.0,0.0
8982,PRODt2r,0.0,0.0,0.0
8983,PROSTGD2t,0.0,0.0,0.0
8984,PROSTGE1t3,0.0,0.0,0.0
8985,PIK3,0.0,0.0,0.0
8986,PIK3n,0.0,0.0,0.0
8987,PIK4,0.0,0.0,0.0
8988,PIK5,0.0,0.0,0.0
8989,PMEVKx,0.0,0.0,0.0
8990,PMI12346PHn,0.0,0.0,0.0
8991,PMTCOAtx,144.29109159347536,0.0,144.29109159347536
8992,PNTOt5_1,0.0,0.0,0.0
8993,PPAn,0.0,0.0,0.0
8994,PPAtr,0.0,610.6213573742989,-610.6213573742989
8995,PPAtm,0.0,0.0,0.0
8996,PPItx,0.0,0.0,0.0
8997,PRAGSr,0.0,0.0,0.0
8998,PRDX,0.0,464.1691420253161,-464.1691420253161
8999,PRGNLONEtm,0.0,0.0,0.0
9000,PRISTANALtx,-8.556857381458734e-13,0.0,-8.556857381458734e-13
9001,PROSTGF2t,0.0,-700.3997940505305,700.3997940505305
9002,PROSTGH2t,0.0,0.0,0.0
9003,PROSTGI2tr,-1000.0000000000002,0.0,-1000.0000000000002
9004,PSDm_hs,0.0,0.0,0.0
9005,PSSA1_hs,-823.9632295512199,0.0,-823.9632295512199
9006,PSSA2_hs,621.5672998455215,0.0,621.5672998455215
9007,PSt3,206.52664689238264,206.5266468923809,1.7337242752546445e-12
9008,PTDCACRNCPT1,0.0,0.0,0.0
9009,PTDCACRNt,0.0,0.0,0.0
9010,PTDCAt,0.0,0.0,0.0
9011,PTE2x,0.0,0.0,0.0
9012,PTE3x,0.0,0.0,0.0
9013,PTHPS,0.0,0.0,0.0
9014,PTRCAT1,0.0,0.0,0.0
9015,PYAM5PO,0.0,0.0,0.0
9016,PYDXDH,0.0,0.0,0.0
9017,PYRt2m,0.0,0.0,0.0
9018,RADH,0.0,0.0,0.0
9019,RADH4,0.0,0.0,0.0
9020,RAHY,0.0,0.0,0.0
9021,RAtn,0.0,0.0,0.0
9022,RBTt,0.0,0.0,0.0
9023,RDH3,0.0,0.0,0.0
9024,RDH3a,0.0,0.0,0.0
9025,RETFAt2,0.0,0.0,0.0
9026,RETH,0.0,0.0,0.0
9027,RETH1,0.0,0.0,0.0
9028,RETH1e,0.0,0.0,0.0
9029,RETH2,0.0,0.0,0.0
9030,RETI1,0.0,0.0,0.0
9031,RETI2,0.0,0.0,0.0
9032,RETI3,0.0,0.0,0.0
9033,RETNGLCt,0.0,0.0,0.0
9034,RETNGLCt2,0.0,0.0,0.0
9035,RETNt,0.0,0.0,0.0
9036,RETNtr,0.0,0.0,0.0
9037,RIBFLVt3,0.0,0.0,0.0
9038,RTOTAL2t,0.0,-28.91360300804612,28.91360300804612
9039,RTOTAL3CRNCPT1,0.0,0.0,0.0
9040,RTOTAL3CRNt,0.0,0.0,0.0
9041,RTOTALt,-1000.0,-1000.0,0.0
9042,Rtotaltl,-971.0863969919533,-971.0863969919538,5.684341886080801e-13
9043,S23T2g,0.0,0.0,0.0
9044,S23T4g,0.0,0.0,0.0
9045,S2L2FN2M2MASNtly,0.0,0.0,0.0
9046,S2T2g,0.0,0.0,0.0
9047,S2TASE4ly,0.0,0.0,0.0
9048,S3T1g,0.0,0.0,0.0
9049,S3T2g,0.0,0.0,0.0
9050,S3T3g,0.0,0.0,0.0
9051,S3TASE1ly,0.0,0.0,0.0
9052,S3TASE2ly,0.0,0.0,0.0
9053,S4T1g,0.0,0.0,0.0
9054,S4TASE5ly,0.0,0.0,0.0
9055,S6T16g,0.0,0.0,0.0
9056,S6T17g,0.0,0.0,0.0
9057,S6T19g,0.0,0.0,0.0
9058,S6T22g,0.0,0.0,0.0
9059,S6T23g,0.0,0.0,0.0
9060,S6TASE10ly,0.0,0.0,0.0
9061,S6TASE12ly,0.0,0.0,0.0
9062,S6TASE13ly,0.0,0.0,0.0
9063,S6TASE18ly,0.0,0.0,0.0
9064,S6TASE19ly,0.0,0.0,0.0
9065,S6TASE20ly,0.0,0.0,0.0
9066,S6TASE22ly,0.0,0.0,0.0
9067,S6TASE23ly,0.0,0.0,0.0
9068,S6TASE4ly,0.0,0.0,0.0
9069,S6TASE7ly,0.0,0.0,0.0
9070,S6TASE9ly,0.0,0.0,0.0
9071,SACCD4m,986.198243412798,0.0,986.198243412798
9072,SAMHISTA,0.0,0.0,0.0
9073,SARCOXp,0.0,0.0,0.0
9074,SARCStex,0.0,0.0,0.0
9075,SARCStm,0.0,0.0,0.0
9076,SARDHm,0.0,0.0,0.0
9077,SBPP1er,0.0,0.0,0.0
9078,SCP21x,0.0,0.0,0.0
9079,SCP22x,8.880956564193959e-14,0.0,8.880956564193959e-14
9080,SCPx,0.0,0.0,0.0
9081,SERALANaEx,0.0,0.0,0.0
9082,SERCYSNaEx,0.0,0.0,0.0
9083,SERDGLNexR,0.0,0.0,0.0
9084,SERDGLYexR,0.0,0.0,0.0
9085,SERGLNexR,0.0,0.0,0.0
9086,SERGLNNaEx,0.0,0.0,0.0
9087,SERHL,0.0,0.0,0.0
9088,SERPT,0.0,0.0,0.0
9089,ST3GAL62g,0.0,0.0,0.0
9090,SERt4,0.0,0.0,0.0
9091,SERtp,0.0,0.0,0.0
9092,SIAASE3ly,0.0,0.0,0.0
9093,SIAASEly,0.0,0.0,0.0
9094,SIAT4Bg,0.0,0.0,0.0
9095,SIAT9g,0.0,0.0,0.0
9096,SK_citr__L_c,0.0,0.0,0.0
9097,SK_pre_prot_r,0.0,0.0,0.0
9098,SLDx,0.0,0.0,0.0
9099,SMPD3l,0.0,0.0,0.0
9100,SMPD4,0.0,0.0,0.0
9101,SO4CLtex2,0.0,0.0,0.0
9102,SO4HCOtex,0.0,0.0,0.0
9103,SO4OXAtex2,0.0,630.7458488866484,-630.7458488866484
9104,SOAT12,0.0,0.0,0.0
9105,SPC_HSt,0.0,0.0,0.0
9106,SPH1Pte,0.0,0.0,0.0
9107,SPHGNtr,0.0,0.0,0.0
9108,SPHMDAc,0.0,0.0,0.0
9109,SPHMYLNtl,0.0,0.0,0.0
9110,SPHS1Pte,0.0,0.0,0.0
9111,SPHS1Ptr,0.0,0.0,0.0
9112,SPODMm,500.0,442.05630873913844,57.943691260861556
9113,SPODMn,0.0,57.94369126086139,-57.94369126086139
9114,SPODMx,0.0,0.0,0.0
9115,SPRMS,0.0,207.98598390222952,-207.98598390222952
9116,SPTix,0.0,0.0,0.0
9117,ST6GALNAC24,0.0,0.0,0.0
9118,ST6GALNAC61,0.0,0.0,0.0
9119,ST8SIA11,0.0,0.0,0.0
9120,ST8SIA54g,0.0,0.0,0.0
9121,ST8SIA55g,0.0,0.0,0.0
9122,STRDNCCPT2,0.0,0.0,0.0
9123,STRDNCCRNt,0.0,0.0,0.0
9124,STS1r,0.0,0.0,0.0
9125,SUCCtm,0.0,0.0,0.0
9126,SUCOAS1m,-1000.0,-1000.0,0.0
9127,SUCOASm,-1000.0,-1000.0,0.0
9128,SUCRe,0.0,0.0,0.0
9129,TAGt,0.0,0.0,0.0
9130,TAURtcx,0.0,0.0,0.0
9131,TCHOLAt2,0.0,961.8914918238276,-961.8914918238276
9132,TCHOLAte,0.0,0.0,0.0
9133,TCHOLAtx,0.0,0.0,0.0
9134,TCYNTt,0.0,0.0,0.0
9135,TDCHOLAte,0.0,0.0,0.0
9136,TDP,0.0,0.0,0.0
9137,TETPENT3COAtx,0.0,0.0,0.0
9138,TETPENT3CPT2,0.0,0.0,0.0
9139,TETPENT3CRNt,0.0,0.0,0.0
9140,TETPENT3t,0.0,0.0,0.0
9141,TETPENT6CPT2,0.0,0.0,0.0
9142,TETPENT6t,0.0,0.0,0.0
9143,TETTET6COAtx,0.0,0.0,0.0
9144,TETTET6CPT1,0.0,0.0,0.0
9145,TETTET6CRNt,0.0,0.0,0.0
9146,TETTET6t,0.0,0.0,0.0
9147,THBPT4ACAMDASE,0.0,0.0,0.0
9148,THFt2_1,-1000.0,-1000.0,0.0
9149,THFtl,0.0,0.0,0.0
9150,THMP,0.0,0.0,0.0
9151,THMPPtm_cho,0.0,0.0,0.0
9152,THP2Ctp,0.0,0.0,0.0
9153,THRALANaEx,0.0,0.0,0.0
9154,THRASNNaEx,0.0,0.0,0.0
9155,THRGLNexR,0.0,0.0,0.0
9156,THRt4,0.0,0.0,0.0
9157,THYMDt1,0.0,0.0,0.0
9158,THYMt,-1000.0000000000002,0.0,-1000.0000000000002
9159,THYOXt2,0.0,0.0,0.0
9160,TMDPP,1000.0000000000002,0.0,1000.0000000000002
9161,TMDPPK,0.0,0.0,0.0
9162,TMNDNCCPT2,0.0,0.0,0.0
9163,TOLBUTAMIDEte,0.0,0.0,0.0
9164,TRDR,1000.0,1000.0,0.0
9165,TRDR3,0.0,0.0,0.0
9166,TREH,0.0,0.0,0.0
9167,TREHe,0.0,0.0,0.0
9168,TRIODTHYt,0.0,0.0,0.0
9169,TRIODTHYt2,0.0,0.0,0.0
9170,TRIOK,0.0,0.0,0.0
9171,TS3,0.0,0.0,0.0
9172,TXA2te,0.0,0.0,0.0
9173,TXASr,0.0,0.0,0.0
9174,TYMSFt,0.0,0.0,0.0
9175,TYMSULT,0.0,0.0,0.0
